sim_index,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,dominant_theta,gene
1933,53.45765001,52.10227002,52.86925211,50.31777568,53.42722591,50.07890458,48.89516994,50.2154191,59.16154008,50.47947411,0.125104434,0.183445833,0.246358799,0.140907273,0.15267336,0.151510301,theta_2,NCU01312
1934,57.92063476,40.61683125,42.33348867,50.06951397,61.6246195,50.83017383,45.62082716,46.69561355,60.85933542,50.00496005,0.05127449,0.193758996,0.159133345,0.213514175,0.190796349,0.191522645,theta_3,NCU09959
1935,48.13269385,60.13073324,43.79301961,50.5807471,58.41542218,50.24829253,48.79672468,45.86089457,58.08163128,50.91706874,0.208173873,0.160826842,0.125089673,0.157635589,0.171561477,0.176712545,theta_0,NCU03312
1936,60.40579457,40.58861137,51.86939174,50.20036492,63.16346874,49.56376646,42.23509494,45.32123082,63.30791599,50.02443923,0.107320577,0.177974135,0.147496474,0.190213195,0.182649415,0.194346203,theta_5,NCU07020
1937,58.23263687,45.50932091,43.3813889,50.71561478,53.47027134,49.22697614,49.45888196,46.00706223,58.81857254,48.54963568,0.112611142,0.184992019,0.148634524,0.17565357,0.184407498,0.193701247,theta_5,NCU08456
1938,59.47917715,39.56287123,49.33160626,49.49094876,58.92223233,50.55278791,48.48437921,50.30336996,60.45858258,50.15093092,0.101657206,0.182198152,0.18994594,0.172005859,0.180530469,0.173662373,theta_2,NCU04119
1939,4.309993358,61.61426559,54.63723087,50.41524895,32.45417411,49.5536231,52.47111987,55.06786987,44.95363203,50.3232252,0.114723927,0.257706964,0.210696371,0.129317185,0.135280703,0.152274851,theta_1,NCU04266
1940,51.09964815,55.91932373,56.57375153,49.37795314,56.07781424,50.56967965,45.8222825,49.38724416,55.63565208,50.53270196,0.259634518,0.138499075,0.243822485,0.121722577,0.119484618,0.116836727,theta_0,NCU00126
1941,63.003585,33.87444599,41.15912597,50.41469159,52.79261852,50.53809916,42.99189014,46.38138878,59.84013549,49.51317739,0.074458265,0.180592016,0.186810132,0.191364435,0.184234665,0.182540488,theta_3,NCU07370
1942,55.44600249,54.04504888,33.18985065,49.50568048,56.82292538,50.48645348,43.28888701,41.3847199,62.97183075,50.63689894,0.231717287,0.131906593,0.062104927,0.180176704,0.190194868,0.203899622,theta_0,NCU06894
1943,23.35883977,65.64066529,42.48689953,49.45278233,61.36763485,49.97003266,46.72768833,52.10972371,54.89785956,50.12762912,0.318646421,0.108223916,0.044022598,0.172104062,0.173462997,0.183540006,theta_0,NCU04516
1944,53.08561157,45.52170425,51.29176097,49.65217904,58.1633623,49.85696924,47.80943859,50.91083255,57.73032436,50.49142522,0.063278158,0.19589884,0.179112098,0.193569584,0.183957005,0.184184316,theta_1,NCU06131
1945,55.98348528,49.08966212,46.37769848,49.8998076,60.8513078,50.22395577,45.0272073,47.16584633,59.49284621,49.43472027,0.122526133,0.169285301,0.11741234,0.189552029,0.199320357,0.20190384,theta_5,NCU01541
1946,57.83456067,42.09001633,34.69374118,49.64003093,58.23955887,49.05511519,50.05889393,44.82374173,58.96138453,50.17541918,0.084491578,0.186383844,0.16093462,0.19176089,0.185042011,0.191387058,theta_3,NCU03081
1947,18.34776047,64.7038701,46.30231191,50.29393261,59.79391594,49.89495627,46.9193358,50.13736199,57.97003334,49.65063305,0.202601604,0.19010672,0.127136594,0.163290982,0.15707906,0.15978504,theta_0,NCU07734
1948,37.45812022,61.7442338,36.49624808,49.74573334,55.24304937,50.04155324,46.21959583,50.53359258,53.3329877,50.13610649,0.16886377,0.175022535,0.179914526,0.166426586,0.165353103,0.14441948,theta_2,NCU01433
1949,62.57689864,39.66948134,51.19202178,50.56976413,48.00740638,50.11353677,53.31295309,49.25845502,55.83271864,49.42399269,0.144593095,0.171212412,0.14216818,0.178575022,0.177344616,0.186106675,theta_5,NCU02463
1950,27.27003337,0.405945433,41.85535253,49.68647125,56.79319128,51.05755181,46.06330157,46.25988986,56.33521048,50.31175486,0.971687111,0.004745581,0.005000501,0.005897371,0.006440374,0.006229062,theta_0,NCU07490
1951,64.1020228,34.51298436,56.16727137,49.87230115,55.06194043,50.7274861,48.49811547,51.26024848,60.61295461,49.68661609,0.122475887,0.171246207,0.245150309,0.157741018,0.153487418,0.149899161,theta_2,NCU01391
1952,25.4752948,64.19047845,44.09221408,49.76597029,58.12527255,50.00535416,50.57576941,47.71311949,58.18969382,48.79088442,0.185379084,0.166945987,0.09201235,0.179355937,0.18864323,0.187663412,theta_4,NCU00553
1953,58.4915714,48.91842942,52.12325676,49.80748561,54.03841143,49.52595191,50.31894575,49.56937222,57.2114018,51.52027661,0.117052834,0.167117658,0.288636189,0.133184499,0.146906537,0.147102283,theta_2,NCU05987
1954,50.88071647,49.35190391,54.95342431,49.69162501,56.33839369,50.03600567,50.33408077,48.64959039,56.65788279,49.76259772,0.058401746,0.182049238,0.355777527,0.136613588,0.133642044,0.133515857,theta_2,NCU07706
1955,53.02854295,40.59768926,0.110043353,49.88600811,0.310841776,50.89581371,39.03518245,34.87420092,46.55957492,50.99649413,0.804181437,0.034633068,0.017534466,0.048296019,0.046947543,0.048407466,theta_0,NCU01115
1956,55.59997407,48.30552291,35.04368454,49.8209916,52.06647235,50.38518787,44.98537151,51.13984456,59.38521236,50.17373557,0.096562411,0.149892437,0.075008388,0.210441035,0.22547979,0.242615939,theta_5,NCU06854
1957,29.05470513,62.73003881,40.09908208,50.30390697,57.73819638,50.94393269,45.79953213,45.58395733,59.02961182,49.9845992,0.540908222,0.072854603,0.038079565,0.116643752,0.115251071,0.116262787,theta_0,NCU04610
1958,32.93357077,43.63107662,0.585332778,49.94988271,0.233127944,49.09275203,32.38698913,35.63840204,63.90682815,48.80908158,0.496727808,0.036223258,0.384144662,0.02774248,0.027583742,0.027578051,theta_0,NCU09353
1959,35.94445302,0.595919057,49.48898125,50.72664914,59.91418114,50.49371542,43.66732813,45.52461465,57.22121054,49.55804664,0.964672164,0.005393911,0.002430197,0.006881323,0.00896838,0.011654026,theta_0,NCU10046
1960,61.01749563,41.59722921,47.4186563,50.74585454,56.16279021,50.26038532,46.50172099,48.7470443,59.07486294,49.63592073,0.128683652,0.178419606,0.159076171,0.187630875,0.171233945,0.174955752,theta_3,NCU02353
1961,19.04546784,60.74649272,52.05951912,49.8862138,47.33429089,50.60085189,50.38876026,53.0730082,51.05824912,50.24473761,0.17554411,0.211961177,0.254711056,0.107747111,0.116565633,0.133470914,theta_2,NCU04415
1962,50.20565585,55.73568619,40.55648826,50.29818944,53.951827,50.18849763,46.44422203,46.4152985,56.57713498,50.34451363,0.142552932,0.142299188,0.062927448,0.199722907,0.211061466,0.241436059,theta_5,NCU00872
1963,22.15655111,63.45462634,53.14191599,50.19852749,49.03804366,50.76967309,56.1274968,52.02993896,51.89045239,49.95688105,0.00270686,0.13485532,0.567321264,0.111930747,0.09582308,0.087362729,theta_2,NCU02986
1964,57.89683426,39.91058535,47.61019987,49.79273092,52.78632308,49.09594858,49.67300437,46.72505748,57.84107913,49.82387467,0.056866138,0.205221721,0.17862879,0.195041626,0.192781912,0.171459813,theta_1,NCU07498
1965,43.84815559,49.90031218,35.32179814,51.33384657,57.793782,51.28572406,47.08567343,49.69886066,57.92846098,50.36554224,0.040685781,0.188207093,0.090722967,0.213439569,0.221198546,0.245746044,theta_5,NCU04787
1966,45.21308618,52.83159587,49.90407148,48.93196467,62.99819398,49.20197373,47.63227293,45.19299462,61.11881303,50.54213042,0.043911862,0.163949604,0.079855051,0.242566569,0.237952906,0.231764009,theta_3,NCU07225
1967,23.05463598,24.79660821,42.1236599,50.2758446,53.64897075,50.29358852,43.98159714,43.9660177,53.40165392,50.17300528,0.50564113,0.044217868,0.013913587,0.118495939,0.142297931,0.175433544,theta_0,NCU00464
1968,29.10368714,64.62386409,47.4971622,49.61003152,55.56253413,49.82670155,44.17113499,46.51876254,56.48315023,49.5889898,0.322664658,0.124815663,0.07626221,0.166796029,0.163138382,0.146323058,theta_0,NCU03378
1969,25.90355499,37.64376453,37.25624958,51.29929988,52.50805047,50.0482753,47.64004178,43.60299361,50.27890253,49.48044468,0.450836219,0.054977601,0.015882218,0.127762371,0.162302347,0.188239244,theta_0,NCU02668
1970,43.07580344,56.54107591,0.500269636,49.68097421,1.374220464,49.73084136,43.1605514,42.81010111,58.7931194,48.72033648,0.770717626,0.045831337,0.041743051,0.043243279,0.046824532,0.051640175,theta_0,NCU04426
1971,47.26390053,57.9330494,38.7844147,50.17797295,50.53529445,49.63344845,48.3249263,46.00599542,55.6098026,49.04881837,0.147786738,0.14241109,0.061970922,0.197786409,0.211370025,0.238674816,theta_5,NCU06438
1972,13.07092416,0.438877397,46.67412866,48.46799569,52.67138373,50.76935723,41.78406867,51.4296016,58.50782286,49.6906453,0.956834421,0.008145825,0.009648238,0.0075533,0.007983719,0.009834498,theta_0,NCU07474
1973,37.33167621,63.10171082,38.85037619,50.22230444,52.19950822,50.54681974,50.10206168,49.38738537,55.93731352,51.23353758,0.115863862,0.178036008,0.077812133,0.193135222,0.202834421,0.232318354,theta_5,NCU00274
1974,38.57849112,39.42961859,41.25316009,50.68376363,56.28469707,49.37205601,51.1320476,51.50320657,49.59282666,49.69136034,0.495570626,0.061395623,0.022385032,0.117287966,0.140828501,0.162532252,theta_0,NCU09175
1975,43.47116211,60.60142958,58.6414462,49.92081559,55.84751336,50.22850074,52.46221039,52.96059281,56.26144648,50.03158787,0.022458999,0.162487803,0.465673236,0.124292126,0.113631432,0.111456404,theta_2,NCU09430
1976,22.07174764,63.07012807,44.61002386,49.92355337,53.78510822,49.27182606,53.0751123,52.20106147,54.92006169,49.42540228,0.407858215,0.102811968,0.098205082,0.148231559,0.131191295,0.111701881,theta_0,NCU02098
1977,36.30099131,60.12260397,32.82600306,50.56283178,58.74211363,50.38936862,46.07915791,45.79683636,59.37722264,49.91316851,0.126069821,0.188300056,0.129158369,0.193414282,0.180026951,0.183030521,theta_3,NCU09658
1978,38.86801473,59.5385047,42.57602142,50.96541284,62.89746502,51.35627402,45.57323486,44.71980486,54.80724441,49.89420733,0.427413386,0.106549432,0.058355847,0.142917144,0.136386902,0.128377289,theta_0,NCU06996
1979,55.59797047,46.65157197,48.04983704,50.71626197,56.5242751,50.40798936,46.88994079,46.75574,60.80927661,49.48174468,0.052683917,0.209860053,0.191355432,0.190748653,0.177893084,0.177458862,theta_1,NCU07303
1980,56.50562116,48.89459798,47.20534685,50.07567442,49.18622661,48.99092545,52.81786432,48.97259834,54.19069072,49.91366693,0.149354049,0.158398175,0.078860356,0.182232045,0.204413783,0.226741593,theta_5,NCU02599
1981,61.90304699,40.03384422,48.98607701,49.94436592,60.0356328,49.01694482,50.88787113,47.80569115,64.63803645,50.49400726,0.193663089,0.163433057,0.149542015,0.162450888,0.165531982,0.165378969,theta_0,NCU05231
1982,58.85017904,53.00916105,59.54413705,49.39935186,56.78233165,50.09731165,51.2703842,46.97592671,65.96627409,50.49885396,0.436883806,0.111460237,0.084809436,0.112829552,0.126742889,0.12727408,theta_0,NCU04695
1983,18.07477585,67.42051715,58.55118702,50.14913806,52.76580863,50.39285376,56.26271666,54.09291722,47.97702703,50.40122742,0.23388086,0.114269672,0.036332544,0.201977723,0.201205707,0.212333494,theta_0,NCU00849
1984,61.86978166,39.76844409,46.4103828,49.8641464,46.66212799,49.00963998,47.75531254,48.08164834,61.04385578,49.48832935,0.170765242,0.16104632,0.242940664,0.139696211,0.148578479,0.136973083,theta_2,NCU05501
1985,59.48203727,46.39654075,48.90148747,49.95733705,49.02222338,51.29916686,49.11641341,50.23657029,60.55377566,49.54020507,0.35578675,0.109437871,0.058447021,0.146685997,0.15938268,0.170259681,theta_0,NCU04274
1986,60.260263,41.89854723,45.44706923,50.08643616,59.11606074,50.58675582,45.33062651,42.66499134,60.42673878,49.89948007,0.10921219,0.175600323,0.123339331,0.197432858,0.197736812,0.196678486,theta_4,NCU08045
1987,56.81647387,47.41194825,37.76526869,49.64217187,60.60939017,48.68285992,46.11074858,43.60645063,62.62724626,49.34053267,0.105578518,0.183931614,0.138472458,0.182062051,0.187968969,0.201986389,theta_5,NCU06373
1988,34.22658645,61.65437082,41.56587143,49.08608495,58.08092437,50.6981087,47.42785634,45.31064958,58.43429018,50.79031447,0.157494211,0.119725837,0.043737037,0.184298636,0.229818486,0.264925794,theta_5,NCU06587
1989,57.10060227,40.24685337,41.09802032,51.36531581,61.16747602,50.45120474,48.82514818,43.7692598,58.47875779,49.24537018,0.064639085,0.167657848,0.098222225,0.214462093,0.233034575,0.221984174,theta_4,NCU07757
1990,2.171109293,57.74854192,58.27902743,48.97880781,37.1544497,50.39918013,52.87723264,53.16788051,39.80672452,49.11526224,0.006118333,0.029646166,0.004024939,0.218352653,0.260848251,0.481009658,theta_5,NCU08496
1991,36.3037212,60.69641207,42.66421263,50.83783365,55.98684016,50.29631091,46.51484605,50.79701505,55.67644272,48.93286742,0.190093787,0.141155551,0.056657027,0.194291367,0.205851239,0.211951029,theta_5,NCU00520
1992,59.51407706,44.6096591,42.74112838,51.11362006,57.37767016,49.96872804,46.82260304,50.46488607,60.44814933,48.60365422,0.131078132,0.175651668,0.149236233,0.178452273,0.178410063,0.187171631,theta_5,NCU01050
1993,16.02150038,61.91440084,46.59969121,48.54797931,53.12232727,50.82024023,48.00682832,49.12363583,60.24660692,49.37816405,0.204897106,0.119123502,0.049515088,0.217402677,0.202257019,0.206804609,theta_3,NCU09332
1994,40.5638354,57.51892515,47.79181948,48.83750192,62.12751924,48.74023703,47.40711838,47.13299601,58.86663674,50.37511438,0.14590649,0.116649371,0.040068748,0.194154708,0.226171471,0.277049212,theta_5,NCU03093
1995,62.36468728,35.61622538,43.29793866,49.54458439,55.23772598,48.79791892,49.33715645,46.97259133,61.72837589,50.90641625,0.088129756,0.186660454,0.16578093,0.2006011,0.180384628,0.178443131,theta_3,NCU04846
1996,53.77040343,52.41933046,37.20998942,50.32917577,63.74432827,49.74970742,44.57953061,42.37768168,61.74810203,49.35446916,0.181065157,0.147432621,0.076156348,0.183776497,0.201795122,0.209774255,theta_5,NCU02126
1997,10.43953111,56.93407643,56.47106788,49.9764624,46.49062477,48.83627697,54.34580643,54.55557025,45.49313054,50.1734897,0.024385885,0.080693963,0.013161394,0.223622651,0.289807706,0.3683284,theta_5,NCU07497
1998,55.21994642,43.14894618,44.68081788,50.36683268,48.36670181,49.32884721,46.33941823,49.80657489,58.56129701,49.81905467,0.033009462,0.204564345,0.26147121,0.188937422,0.166836105,0.145181456,theta_2,NCU02334
1999,48.8708292,51.93936799,50.23007032,50.77786057,59.82731228,50.24765475,50.62970775,46.19011933,58.62757241,50.20947834,0.04885436,0.21195328,0.135734459,0.211835367,0.196677198,0.194945336,theta_1,NCU08681
2000,54.03546559,49.69304221,9.293676787,50.74023163,14.58456226,49.9352932,43.39981184,45.67526226,60.63642016,49.90964914,0.322643913,0.119435665,0.085600304,0.151378285,0.158958148,0.161983685,theta_0,NCU01588
2001,58.8506493,41.0780586,0.097209584,49.75112688,0.224117051,50.13197911,37.63282149,40.96555617,53.62037189,50.17555331,0.522573834,0.089977928,0.112692794,0.090455269,0.093421898,0.090878278,theta_0,NCU03776
2002,57.60819794,42.75709667,47.7268275,50.50940237,52.81416795,50.23894869,51.5766507,48.82544781,58.08813898,48.79279792,0.092770217,0.147854402,0.066070221,0.224397446,0.226364398,0.242543315,theta_5,NCU09931
2003,20.81283309,41.29854501,51.60935733,50.18848153,63.47574697,49.94921639,48.27191642,47.97060249,56.33106139,50.76783778,0.393814761,0.053708495,0.013513709,0.151356631,0.177237312,0.210369093,theta_0,NCU06431
2004,56.37363919,47.78062867,40.78564273,49.83483042,55.59501567,50.02659588,39.26379535,42.97570983,64.51287117,51.02346224,0.124784423,0.172863653,0.119948705,0.188634536,0.196114236,0.197654448,theta_5,NCU01722
2005,43.62704061,59.40001005,40.3727821,51.22596409,61.03243015,51.26348204,45.09809028,45.39316893,58.86142047,49.5255003,0.203530373,0.143430082,0.065424329,0.200120909,0.187540223,0.199954084,theta_0,NCU01097
2006,55.46259705,51.15352102,49.45592941,50.20068223,60.44256529,49.84067316,49.15610845,49.25253859,48.28423256,49.7024795,0.146156136,0.175366053,0.187976142,0.157011283,0.163306822,0.170183564,theta_2,NCU04326
2007,33.07598992,61.70803818,52.16630022,50.92908333,56.03527202,49.45247531,46.08555835,46.73096041,53.34798565,51.10621657,0.330668966,0.13550107,0.191694963,0.105482193,0.118696678,0.11795613,theta_0,NCU03889
2008,45.23170323,58.37026611,42.96666854,49.89746138,56.19885935,50.35132602,46.4810915,47.28579168,60.94829294,50.64360665,0.310963124,0.126384368,0.075921584,0.150426254,0.160367138,0.175937532,theta_0,NCU00213
2009,36.85620036,32.5015045,34.84572454,51.18392436,59.14000364,50.95128857,45.49968711,41.54662144,37.047655,49.96040849,0.626294251,0.067817055,0.045228628,0.084989126,0.091594828,0.084076111,theta_0,NCU00661
2010,55.50777579,49.80921446,39.80583306,49.04875348,61.25332704,50.16741827,48.89585833,47.43022686,59.87113341,50.11790006,0.169626712,0.161368823,0.118409361,0.177502703,0.183196128,0.189896272,theta_5,NCU06116
2011,33.67962643,59.54247252,50.94608432,50.96688688,61.48885341,50.18969804,46.74684207,48.80473948,58.11382538,49.78202196,0.061429096,0.217022523,0.143183096,0.193909047,0.193351676,0.191104561,theta_1,NCU01252
2012,41.39058149,58.9219437,41.1720982,50.18162706,56.91859115,50.21243953,47.69382986,45.88673221,59.97480248,51.43326795,0.077647741,0.121104217,0.043198268,0.242225932,0.247878811,0.267945032,theta_5,NCU07266
2013,60.84565428,45.40633285,50.94518518,49.9263949,60.47359329,50.25756956,47.66229621,46.80903542,64.99071367,51.62035392,0.172473492,0.122911435,0.058372728,0.193489762,0.218676706,0.234075878,theta_5,NCU02132
2014,48.13045356,53.22631562,45.81830124,48.16074352,63.48739282,49.20012429,49.89200064,51.52376163,55.27969562,50.00774839,0.087164118,0.205688659,0.137885319,0.179047349,0.185019413,0.205195143,theta_1,NCU01377
2015,35.67912646,60.10224954,46.51386494,49.33266215,61.97633651,49.65456491,47.58879118,45.34136386,59.12810553,49.8891171,0.329406123,0.07327706,0.016211952,0.155562844,0.200111751,0.225430269,theta_0,NCU05554
2016,53.15831823,53.43700926,24.60031482,50.1800241,55.47826871,49.32150049,41.89330156,40.45549199,58.61474664,50.32937332,0.380810716,0.11017866,0.14676479,0.123557163,0.126888325,0.111800347,theta_0,NCU01245
2017,0.001816038,0.217677814,64.73271922,50.95438511,34.590707,50.45647863,39.95355198,66.46326864,37.32057472,49.0076937,0.013887044,0.121293537,0.038202152,0.21954425,0.286739195,0.320333821,theta_5,NCU09967
2018,60.51916982,40.28721776,38.10528026,51.09228397,60.93733795,49.57626185,45.43872709,46.12917338,61.04161043,49.50838857,0.094390133,0.181243109,0.195224922,0.168876254,0.182358036,0.177907545,theta_2,NCU05690
2019,58.8019424,44.36506459,40.78631458,49.65771534,59.29502387,50.09529076,43.59320584,43.90184875,59.24590361,49.74484715,0.137221964,0.158215137,0.092454034,0.208010851,0.198521436,0.205576578,theta_3,NCU03216
